index,word,value
324,mulyana,-0.6931471805599453
329,developing,0.0
352,zainuddin,0.0
336,haruna,-0.6931471805599453
18,li,-0.6931471805599453
197,zhang,-0.6931471805599453
162,chu,-0.6931471805599453
450,2019b,-1.0986122886681098
205,studentsspeakingskillsthroughﬂippedclassroommodel,-0.6931471805599453
85,eng,-0.6931471805599453
230,educ,-1.791759469228055
310,teach,-1.0986122886681098
200,systematicreviewofﬂippedclassroomempiricalevidencefromdiﬀerentﬁelds,-0.6931471805599453
167,doi10,-3.2188758248682006
147,33369/jeet,-0.6931471805599453
176,188-200,0.0
273,whatarethegapsandfuturetrends,0.0
98,onhorizon277286,-0.6931471805599453
167,doi10,-3.2188758248682006
340,1108/oth-,-0.6931471805599453
143,suny,-0.6931471805599453
251,andgaof,-0.6931471805599453
366,exploringtherolesofschoolleadersandteachersin,0.0
418,09-2018-0027,0.0
413,aschool-wideadoptionofﬂippedclassroomschooldynamicsandinstitutional,0.0
338,zainuddinz,-0.34657359027997264
134,hermawanh,-0.6931471805599453
478,nurainif,-0.6931471805599453
342,andprayitnos,-0.6931471805599453
56,2019c,-0.6931471805599453
171,students,-1.3862943611198906
452,cultures,-0.6931471805599453
61,br,-0.6931471805599453
230,educ,-1.791759469228055
37,technol,-0.6931471805599453
167,doi10,-3.2188758248682006
73,1111/bjet,-0.6931471805599453
363,learningexperienceswithlmstesteachinﬂipped-classinstruction,-0.6931471805599453
55,elinvo4,-0.6931471805599453
262,thornburys,-0.6931471805599453
156,howtoteachspeaking,-0.6931471805599453
249,londonlongman,-0.6931471805599453
167,doi10,-3.2188758248682006
121,21831/elinvo,-0.6931471805599453
183,v4i1,-0.6931471805599453
89,tiingc,-0.6931471805599453
477,andyunusm,-0.6931471805599453
215,boardgamesinimprovingpupils,0.0
338,zainuddinz,-0.34657359027997264
165,andpererac,-0.6931471805599453
65,supportingstudentsself-directedlearning,-0.6931471805599453
5,speakingskillsasystematicreview,-0.6931471805599453
422,sustain138772,-0.6931471805599453
167,doi10,-3.2188758248682006
231,3390/su13168772,0.0
191,intheﬂippedclassroomthroughthelmstesblendspace,0.0
292,onhorizon26,-0.6931471805599453
309,timpe-laughlinv,-0.6931471805599453
117,sydorenkot,-0.6931471805599453
423,anddauriop,-0.6931471805599453
195,usingspokendialogue,-0.6931471805599453
167,doi10,-3.2188758248682006
367,1108/oth-04-2017-0016,-0.6931471805599453
290,technologyforl2speakingpracticewhatdoteachersthink,-0.6931471805599453
330,comp,-0.6931471805599453
356,assist,-0.6931471805599453
138,lang,-0.6931471805599453
346,learn,-0.6931471805599453
167,doi10,-3.2188758248682006
440,1080/09588221,-0.6931471805599453
212,conﬂictofinteresttheauthorsdeclarethattheresearchwasconductedinthe,-0.6931471805599453
202,vygotskyl,-0.6931471805599453
289,mindinsocietythedevelopmentofhigherpsychological,0.0
71,absenceofanycommercialorﬁnancialrelationshipsthatcouldbeconstruedasa,0.0
377,processes,-0.6931471805599453
235,cambridgemaharvarduniversitypress,-0.6931471805599453
359,potentialconﬂictofinterest,-0.6931471805599453
424,weix,-0.6931471805599453
383,theeﬀectsoftheflippedclassroommodelonstudentslearning,-0.6931471805599453
487,inacollegeenglishclassinshanghaichina,-0.6931471805599453
467,doctoraldissertation,-0.6931471805599453
434,chicago,0.0
196,publishersnoteallclaimsexpressedinthisarticlearesolelythoseoftheauthors,0.0
314,universityofthepaciﬁcstockton,-0.6931471805599453
10,anddonotnecessarilyrepresentthoseoftheiraﬃliatedorganizationsorthoseof,-0.6931471805599453
454,yesilçınars,-0.6931471805599453
22,usingtheﬂippedclassroomtoenhanceadultefllearners,0.0
341,thepublishertheeditorsandthereviewers,0.0
474,anyproductthatmaybeevaluatedin,-0.6931471805599453
381,speakingskills,-0.6931471805599453
75,pasaa58206232,-0.6931471805599453
103,thisarticleorclaimthatmaybemadebyitsmanufacturerisnotguaranteedor,-0.6931471805599453
31,yoon,-0.6931471805599453
7,kim,-0.6931471805599453
110,ﬂip,0.34657359027997264
110,ﬂip,0.34657359027997264
379,comparative,0.17328679513998632
203,endorsedbythepublisher,0.17328679513998632
112,study,0.022021525689608336
458,ﬂipped,0.17896613835648115
412,blended,0.17896613835648115
68,conventional,0.17896613835648115
488,learning,0.07994511256220323
79,efl,0.17896613835648115
380,korean,0.17896613835648115
401,context,-0.6931471805599453
66,asia,0.0
132,tefl,0.0
166,doi,-1.6094379124341003
11,18823/asiateﬂ,-0.6931471805599453
337,copyright,0.0
158,santhanasamy,0.13515503603605478
402,yunus,0.13515503603605478
374,open-access,0.0
70,article,-0.34657359027997264
189,distributedunderthetermsofthecreativecommonsattributionlicenseccby,-0.6931471805599453
338,zainuddinz,-1.3862943611198906
275,habiburrahimh,-0.6931471805599453
265,muluks,-0.6931471805599453
283,andkeumalac,-0.6931471805599453
258,2019a,-0.6931471805599453
15,theusedistributionorreproductioninotherforumsispermittedprovidedthe,-0.6931471805599453
12,dostudentsbecomeself-directedlearnersintheeflﬂipped-classpedagogy,-0.6931471805599453
325,original,0.3662040962227032
184,authors,0.11552453009332421
337,copyright,0.11552453009332421
419,owners,0.1831020481113516
54,credited,0.1831020481113516
325,original,0.3662040962227032
151,studyinhighereducation,-0.6931471805599453
473,indones,-0.6931471805599453
269,appl,-0.6931471805599453
72,linguist,-0.6931471805599453
167,doi10,-3.2188758248682006
24,17509/,0.0
350,publicationinthisjournaliscitedinaccordancewithacceptedacademicpractice,0.0
76,ijal,-0.6931471805599453
429,v8i3,-0.6931471805599453
144,usedistributionorreproductionispermittedwhichdoesnotcomplywiththeseterms,-0.6931471805599453
52,frontiersinpsychologywww,-0.6931471805599453
445,frontiersin,-1.3862943611198906
118,org,0.0
480,august2022volume13article866270wangandshih,0.0
125,3389/fpsyg,-0.6931471805599453
6,teacher,-2.890371757896165
382,professional,-0.4581453659370775
14,develop,-0.20273255405408222
166,doi,-1.6094379124341003
100,3966/2071364920161209,0.0
137,sungp,0.0
27,teacherprofessionalethicalreasoningateachereducators,-0.6931471805599453
74,reﬂection,-1.0986122886681098
87,res,-2.639057329615259
447,lu,-0.6931471805599453
45,case,0.1831020481113516
112,study,0.0
94,practicum,0.11552453009332421
390,curriculum,0.0
288,design,0.11552453009332421
245,tang,0.1831020481113516
415,zeng,-0.6931471805599453
441,gap,0.13515503603605478
95,teachers,-0.23104906018664842
105,profession,0.13515503603605478
248,preservice,0.07192051811294521
6,teacher,-0.37601934919406854
316,education,-0.45814536593707755
420,programs,0.17328679513998632
396,university,0.030386926132325763
234,competency,0.1831020481113516
95,teachers,0.0
80,pre-service,0.0
316,education,-0.2378527259400243
175,implication,0.1831020481113516
62,inspiration,0.18325814637483104
295,taiwans,0.04462871026284196
193,teaching,0.0
94,practicum,0.10216512475319815
288,design,0.10216512475319815
87,res,-2.639057329615259
360,developmentofprofessionalstandard-basedteachereducationintaiwan,-0.6931471805599453
167,doi10,-3.2188758248682006
286,3966/168063602018070291008,0.0
87,res,-0.9729550745276567
167,doi10,-3.2188758248682006
385,3966/168063602017010273004,-0.6931471805599453
64,lyuy,-0.6931471805599453
260,startingfromnewthediscoveryofanationaltaiwan,0.0
369,tsais,0.0
173,makingane-storybooktoenhanceenglishlanguagelearning,-0.6931471805599453
136,normal,0.11552453009332421
396,university,0.030386926132325763
171,students,0.06757751801802739
193,teaching,0.030386926132325763
391,practice,0.06757751801802739
430,singapore,0.1831020481113516
322,secondary,-0.6931471805599453
344,aprojectconductedforpre-serviceteachertrainingintaiwan,-0.6931471805599453
230,educ,-1.791759469228055
131,mam,-0.6931471805599453
211,andlinb,-0.6931471805599453
8,developingeducationalprofessionperformance,0.0
157,tsengs,0.0
209,andyangy,-0.6931471805599453
190,anactionresearchonadoptingembedded,-0.6931471805599453
244,standardsforelementaryandsecondaryteachereducation,-0.6931471805599453
488,learning,0.07994511256220323
127,student,0.12104255148388623
6,teacher,-0.1349230869772645
80,pre-service,0.022021525689608336
23,training,0.07994511256220323
140,preschool,0.17896613835648115
135,inclusion,0.17896613835648115
390,curriculum,-0.5493061443340549
353,instruct,0.0
179,quarterly,-0.6931471805599453
166,doi,-1.6094379124341003
280,6384/ciq,-0.6931471805599453
414,201801_211,-0.6931471805599453
114,ministryofeducation2012,-0.6931471805599453
394,teachereducationwhitepaperoftherepublicof,-0.6931471805599453
348,china,-1.0986122886681098
483,taipeitaiwanministryofeducation,-1.3862943611198906
36,waks,-0.6931471805599453
285,leaders,0.13515503603605478
21,philosophy,0.13515503603605478
316,education,-0.7067545120666969
97,rotterdam,-0.6931471805599453
53,ministryofeducation2013,-0.6931471805599453
443,educationalfundamentalact,-0.6931471805599453
253,taipeitaiwan,-0.20273255405408222
492,netherlandssensepublishers,0.0
167,doi10,-3.2188758248682006
464,1163/9789087902889,-0.6931471805599453
57,ministryofeducation,-1.3862943611198906
397,wangl,-0.6931471805599453
432,andhsum,-0.6931471805599453
119,featuresoffinnishteachereducationsystem,-0.6931471805599453
236,ministryofeducation2014,-0.6931471805599453
115,curriculumguidelines12-yearbasiceducation,0.0
172,anditsimplicationsforteachereducationintaiwan,0.0
230,educ,-1.791759469228055
154,pract,-0.6931471805599453
456,generalguidelines,-0.6931471805599453
483,taipeitaiwanministryofeducation,-1.3862943611198906
78,wang,-1.6094379124341003
180,pros,0.17328679513998632
124,cons,0.17328679513998632
405,international,0.17328679513998632
41,examples,0.17328679513998632
448,ministry,-0.8047189562170501
316,education,-1.2628643221541278
465,guides,0.07192051811294521
382,professional,-0.05578588782855243
331,standards,0.17328679513998632
6,teacher,-0.37601934919406854
355,standard-based,0.13515503603605478
6,teacher,-0.5972531564093516
316,education,-0.7067545120666969
87,res,-2.639057329615259
483,taipeitaiwanministryofeducation,-1.3862943611198906
167,doi10,-3.2188758248682006
237,3966/168063602017010273002,-0.6931471805599453
448,ministry,-0.40132426810864535
316,education,-0.7067545120666969
471,2018a,0.13515503603605478
465,guides,0.07192051811294521
382,professional,-0.05578588782855243
217,literacy,0.17328679513998632
78,wang,-0.05578588782855243
112,study,-0.03646431135879092
403,practice-based,0.18325814637483104
80,pre-service,-0.03646431135879092
6,teacher,-0.25618676909241284
23,training,0.04462871026284196
95,teachers,0.055103254870028685
49,republic,0.15497709929440232
348,china,0.11811663492093281
59,-,0.15497709929440232
80,pre-service,0.055103254870028685
6,teacher,-0.04477058955434492
316,education,-0.14926919128542368
9,stage,0.15497709929440232
240,environmental,0.15497709929440232
316,education,-0.14926919128542368
390,curriculum,0.055103254870028685
310,teach,-0.20273255405408222
230,educ,-0.5493061443340549
80,pre-service,-0.03646431135879092
6,teacher,-0.25618676909241284
316,education,-0.3218875824868201
84,courses,0.10216512475319815
42,benchmark,0.18325814637483104
48,taipei,-0.05578588782855243
223,taiwan,-0.17328679513998632
448,ministry,-0.22907268296853875
167,doi10,-0.45814536593707755
133,3966/207136492020041301002,-0.6931471805599453
123,ofeducation,-1.3862943611198906
78,wang,-1.6094379124341003
446,educational,0.0
153,research,-0.09589402415059363
365,methods,0.0
48,taipei,-0.1702752079219969
223,taiwan,-0.32694308433724206
243,wu-,0.13515503603605478
448,ministry,-0.40132426810864535
316,education,-0.7067545120666969
320,2018b,0.13515503603605478
448,ministry,-0.22907268296853875
316,education,-0.45814536593707755
254,subsidizes,0.07192051811294521
128,nanbook,0.17328679513998632
368,universities,0.06757751801802739
6,teacher,-0.3662040962227032
316,education,-0.4757054518800486
335,execute,0.06757751801802739
6,teacher,-0.3662040962227032
316,education,-0.4757054518800486
204,upgrade,0.17328679513998632
219,project,0.17328679513998632
47,development,0.07192051811294521
226,characteristics,0.17328679513998632
48,taipei,-0.05578588782855243
223,taiwan,-0.17328679513998632
448,ministry,-0.22907268296853875
276,wangw,0.17328679513998632
376,implementationandeﬀectsofproblem-basedcommunities,-0.6931471805599453
123,ofeducation,-1.3862943611198906
400,ofpracticeacaseofpre-serviceteachercurriculum,-0.6931471805599453
272,natl,-1.0986122886681098
108,taichunguniv,-1.0986122886681098
451,ministryofeducation2018c,-0.6931471805599453
302,theuniversitieswithteachereducationand,-0.6931471805599453
91,practical,0.3662040962227032
316,education,-0.4757054518800486
335,execute,0.06757751801802739
91,practical,0.3662040962227032
316,education,-0.4757054518800486
23,training,0.06757751801802739
48,taipei,-0.1702752079219969
223,taiwan,-0.32694308433724206
312,weif,0.13515503603605478
225,andshyd,-0.6931471805599453
386,aproposalforthecomparativestudieson,-0.6931471805599453
57,ministryofeducation,-1.3862943611198906
139,physicaleducationteachereducationcurriculainthecontextofglobalization,-0.6931471805599453
333,compar,-0.6931471805599453
167,doi10,-3.2188758248682006
178,3966/160957582016050080004,-0.6931471805599453
462,ministryofeducation2019a,-0.6931471805599453
321,teachereducationact,-0.6931471805599453
67,taipeitaiwanministry,-0.6931471805599453
123,ofeducation,-1.3862943611198906
28,wenl,-0.6931471805599453
142,yenp,-0.6931471805599453
96,andlinj,-0.6931471805599453
255,thestudyontheeﬀectofthe,-0.6931471805599453
4,scholarshipprogramofexcellentteachereducation,-0.6931471805599453
272,natl,-1.0986122886681098
108,taichunguniv,-1.0986122886681098
448,ministry,-0.40132426810864535
316,education,-0.7067545120666969
450,2019b,0.0
448,ministry,-0.40132426810864535
316,education,-0.7067545120666969
254,subsidizes,0.0
368,universities,0.07994511256220323
6,teacher,-0.1349230869772645
316,education,-0.18185223940184103
335,execute,0.07994511256220323
58,foreign,0.17896613835648115
446,educational,0.12104255148388623
284,internship,0.17896613835648115
362,practicaleducationtrainingandinternationalschweitzerprogram,-0.6931471805599453
253,taipeitaiwan,-0.20273255405408222
319,wu,-0.34657359027997264
182,rethinking,0.17328679513998632
47,development,0.07192051811294521
6,teacher,-0.37601934919406854
316,education,-0.45814536593707755
57,ministryofeducation,-1.3862943611198906
268,transformation,0.18325814637483104
92,integration,0.18325814637483104
153,research,0.04462871026284196
279,policy,0.04462871026284196
391,practice,0.04462871026284196
181,rev,-0.6931471805599453
448,ministry,-0.08513760396099845
316,education,-0.2378527259400243
323,national,0.1831020481113516
223,taiwan,-0.047947012075296815
136,normal,0.11552453009332421
396,university,0.030386926132325763
29,computerizedteacheraptitudeassessment,-0.6931471805599453
307,availableonlineathttps//taa,-0.6931471805599453
51,ntnu,-0.6931471805599453
319,wu,-1.3862943611198906
435,tsai,-0.6931471805599453
291,competency-based,0.0
347,standard-,0.0
437,tw/taa/cn/about,-0.6931471805599453
326,aspxaccessedaugust72019,-0.6931471805599453
38,basedteachereducation,-0.6931471805599453
87,res,-2.639057329615259
167,doi10,-3.2188758248682006
16,3966/1680636020170102,-0.6931471805599453
361,pan,-1.0986122886681098
392,exploratory,0.17328679513998632
112,study,-0.10136627702704111
177,motivation,0.17328679513998632
488,learning,0.0
126,experienceoftheteachingmaterialsandmethodsforelementaryteachereducation,0.0
319,wu,-0.34657359027997264
238,chen,-1.3862943611198906
238,chen,-1.3862943611198906
39,special,0.0
316,education,-1.2628643221541278
171,students,0.0
199,electing,0.17328679513998632
328,integrated,0.17328679513998632
82,activities,0.17328679513998632
6,teacher,-2.890371757896165
382,professional,0.060773852264651526
248,preservice,0.11552453009332421
95,teachers,0.0
382,professional,0.060773852264651526
358,performance,0.1831020481113516
106,levels,0.1831020481113516
426,bull,-0.6931471805599453
299,spec,-0.6931471805599453
14,develop,-1.0986122886681098
167,doi10,-3.2188758248682006
304,3966/207136492018041101001,0.0
167,doi10,-1.2628643221541278
256,6172/bse,-0.6931471805599453
278,201903_441,-0.6931471805599453
395,shihy,-0.6931471805599453
233,lifeeducationforyoungchildrenintaiwanesepreschools,0.0
93,yang,0.0
313,sunﬂower,0.13515503603605478
127,student,0.0
404,movement,0.13515503603605478
141,meaning,0.17328679513998632
461,aspects,0.17328679513998632
193,teaching,-0.05578588782855243
365,methods,0.07192051811294521
17,univ,-1.0986122886681098
87,res,-2.639057329615259
263,education/,0.0
95,teachers,-0.5493061443340549
74,reﬂection,0.0
6,teacher,-0.5972531564093516
206,educator,0.13515503603605478
167,doi10,-3.2188758248682006
406,13189/ujer,-1.0986122886681098
316,education,-1.2628643221541278
427,researcher,0.0
87,res,-2.639057329615259
166,doi,-1.6094379124341003
161,3966/1680636020150102,-0.6931471805599453
163,shih,-1.0986122886681098
238,chen,-1.3862943611198906
421,ye,-0.6931471805599453
295,taiwans,-0.09589402415059363
210,white,0.13515503603605478
170,paper,0.13515503603605478
6,teacher,-0.37601934919406854
316,education,-0.45814536593707755
482,vision,0.17328679513998632
30,strategies,0.07192051811294521
17,univ,-1.0986122886681098
87,res,-2.639057329615259
107,yen,-1.3862943611198906
433,role,0.18325814637483104
6,teacher,-0.25618676909241284
316,education,-0.3218875824868201
40,institution,0.18325814637483104
296,based,0.18325814637483104
167,doi10,-3.2188758248682006
406,13189/ujer,-1.0986122886681098
398,perspectives,0.1831020481113516
373,young,0.1831020481113516
239,global,0.1831020481113516
345,mobility,0.1831020481113516
279,policy,0.06757751801802739
223,taiwan,-0.047947012075296815
87,res,-2.639057329615259
334,27170-85,-0.6931471805599453
167,doi10,-3.2188758248682006
370,3966/168063602016110271006,-0.6931471805599453
163,shih,-1.0986122886681098
78,wang,-1.6094379124341003
43,incorporating,0.13515503603605478
185,gender,0.13515503603605478
303,issues,0.13515503603605478
459,classroom,0.1831020481113516
112,study,0.0
193,teaching,0.030386926132325763
145,gender-related,0.1831020481113516
84,courses,0.11552453009332421
107,yen,0.06757751801802739
257,history,0.17328679513998632
375,prospects,0.17328679513998632
6,teacher,-0.37601934919406854
316,education,-0.45814536593707755
371,general,0.17328679513998632
390,curriculum,-0.10136627702704111
295,taiwans,0.0
368,universities,0.0
279,policy,-0.34657359027997264
357,fut,0.0
223,taiwan,-0.17328679513998632
409,continuous,0.17328679513998632
81,quality,0.07192051811294521
122,improvement,0.17328679513998632
87,res,-2.639057329615259
167,doi10,-3.2188758248682006
33,1177/14782103211009641,0.0
167,doi10,-1.2628643221541278
159,3966/168063602019040300005,-0.6931471805599453
188,shor,-0.6931471805599453
476,freire,-0.6931471805599453
149,pedagogy,0.13515503603605478
174,liberation,0.13515503603605478
107,yen,-0.09589402415059363
361,pan,-1.0986122886681098
81,quality,0.0
25,control,0.13515503603605478
30,strategies,0.0
86,dialogues,0.13515503603605478
259,transforming,0.13515503603605478
316,education,-0.7067545120666969
250,ma,0.1831020481113516
1,bergin,0.1831020481113516
60,garvey,0.1831020481113516
3,standards-based,0.1831020481113516
6,teacher,-0.1831020481113516
316,education,-0.2378527259400243
87,res,-2.639057329615259
87,res,-2.639057329615259
466,publishersinc,-0.6931471805599453
167,doi10,-3.2188758248682006
479,3966/168063602017010273003,-0.6931471805599453
274,su,-0.6931471805599453
153,research,0.04462871026284196
390,curriculum,-0.03646431135879092
388,planning,0.18325814637483104
391,practice,0.04462871026284196
13,yuc,0.18325814637483104
475,discussionandreﬂectiononthereformofthenationalcore,-0.6931471805599453
308,mathematicspracticum,-0.6931471805599453
315,taiwanj,-0.6931471805599453
227,math,-0.6931471805599453
317,teachers37112,-0.6931471805599453
298,curriculumforbasiceducationinfinland,-0.6931471805599453
410,teacheredu,-0.6931471805599453
129,professionaldevelop,-0.6931471805599453
167,doi10,-3.2188758248682006
221,3966/207136492018081102001,-0.6931471805599453
19,sun,-0.6931471805599453
63,implement,0.18325814637483104
468,cognitive,0.18325814637483104
101,apprenticeship,0.18325814637483104
46,peer,0.18325814637483104
192,assessment,0.18325814637483104
428,learningmodulesonpre-serviceteachersactivitydesignandevaluation,-0.6931471805599453
436,yuy,-0.6931471805599453
349,thestudyofguideexperiencefromkindergarteninternship,-0.6931471805599453
87,res,-2.639057329615259
484,supervisor,-0.6931471805599453
35,childcare20151736,-0.6931471805599453
455,frontiersinpsychology,0.0
445,frontiersin,-0.34657359027997264
20,orgeducation,0.13515503603605478
407,information,0.13515503603605478
277,technologies,0.13515503603605478
393,zhao,-0.6931471805599453
207,bhowmick,-0.6931471805599453
460,association,0.18325814637483104
216,rule,0.18325814637483104
88,mining,0.18325814637483104
305,survey,0.18325814637483104
439,p,0.18325814637483104
169,nanyang,0.0
77,techno-,0.0
111,logical,0.0
396,university,-0.4581453659370775
241,publishers,0.16094379124341004
318,note,0.16094379124341004
399,springer,0.12039728043259362
222,nature,0.12039728043259362
267,remains,0.16094379124341004
444,neutral,0.16094379124341004
463,regard,0.16094379124341004
148,jurisdictional,0.16094379124341004
99,claims,0.16094379124341004
300,published,0.16094379124341004
109,maps,0.13515503603605478
306,institutional,0.13515503603605478
490,affiliations,0.13515503603605478
399,springer,0.12206803207423442
222,nature,0.12206803207423442
164,licensor,0.16711971075291934
449,holds,0.16711971075291934
270,exclusive,0.16711971075291934
417,rights,0.16711971075291934
70,article,0.09010335735736986
301,publishing,0.12206803207423442
311,agreement,0.12206803207423442
184,authors,0.12260365662646577
261,rightsholders,0.17328679513998632
469,author,0.17328679513998632
457,self-archiving,0.17328679513998632
247,accepted,0.17328679513998632
384,manuscript,0.17328679513998632
218,version,0.17328679513998632
70,article,0.08664339756999316
287,solely,0.17896613835648115
294,governed,0.17896613835648115
297,terms,0.17896613835648115
301,publishing,0.12104255148388623
311,agreement,0.12104255148388623
486,applicable,0.17896613835648115
372,law,0.17896613835648115
